state;region;year;value;Colonne1
Bahia;Centro Norte Baiano;2006;9498078.87;0.124619504
Bahia;Centro Norte Baiano;2007;10740216.35;0.13077776
Bahia;Centro Norte Baiano;2008;12456346.3;0.159785417
Bahia;Centro Norte Baiano;2009;14558136.67;0.168732493
Bahia;Centro Norte Baiano;2010;16764558.84;0.15155938
Bahia;Centro Norte Baiano;2011;18894502.76;0.127050401
Bahia;Centro Norte Baiano;2012;20920094.89;0.107205368
Bahia;Centro Norte Baiano;2013;24535138.4;0.172802443
Bahia;Centro Norte Baiano;2014;26744115.49;0.090033203
Bahia;Centro Norte Baiano;2015;28588751.2;0.068973517
Bahia;Centro Norte Baiano;2016;31502044.76;0.101903491
Bahia;Centro Norte Baiano;2017;33332700.35;0.058112278
Bahia;Nordeste Baiano;2002;4051644.81;0
Bahia;Nordeste Baiano;2003;4409630.74;0.088355704
Bahia;Nordeste Baiano;2004;4896541.36;0.110419817
Bahia;Nordeste Baiano;2005;5776778.59;0.179767139
Bahia;Nordeste Baiano;2006;6640883.19;0.149582434
Bahia;Nordeste Baiano;2007;7691250.03;0.158166739
Bahia;Nordeste Baiano;2008;8246068.11;0.072136269
Bahia;Nordeste Baiano;2009;8629058.55;0.046445219
Bahia;Nordeste Baiano;2010;10080852.54;0.168244772
Bahia;Nordeste Baiano;2011;11131940.46;0.104265777
Bahia;Nordeste Baiano;2012;12354196.18;0.109797184
Bahia;Nordeste Baiano;2013;14285081.76;0.156293906
Bahia;Nordeste Baiano;2014;14449578.85;0.011515306
Bahia;Nordeste Baiano;2015;15588862.83;0.07884548
Bahia;Nordeste Baiano;2016;16503849.03;0.058694865
Bahia;Nordeste Baiano;2017;17070456.36;0.034331829
Bahia;Metropolitana de Salvador;2002;28849285.84;0
Bahia;Metropolitana de Salvador;2003;33070474.69;0.14631866
Bahia;Metropolitana de Salvador;2004;38965392.53;0.178253197
Bahia;Metropolitana de Salvador;2005;45724825.22;0.173472722
Bahia;Metropolitana de Salvador;2006;48307436.05;0.05648159
Bahia;Metropolitana de Salvador;2007;54439405.37;0.126936344
Bahia;Metropolitana de Salvador;2008;59148081.78;0.086493899
Bahia;Metropolitana de Salvador;2009;70516354.84;0.192200199
Bahia;Metropolitana de Salvador;2010;77140855.59;0.093942756
Bahia;Metropolitana de Salvador;2011;79804249.66;0.034526375
Bahia;Metropolitana de Salvador;2012;83715238.5;0.049007275
Bahia;Metropolitana de Salvador;2013;95509410.14;0.140884406
Bahia;Metropolitana de Salvador;2014;105017049.8;0.099546627
Bahia;Metropolitana de Salvador;2015;115583685.7;0.100618289
Bahia;Metropolitana de Salvador;2016;124767679.2;0.079457524
Bahia;Metropolitana de Salvador;2017;126372468.2;0.012862217
Bahia;Centro Sul Baiano;2002;5842222.4;0
Bahia;Centro Sul Baiano;2003;6462200.42;0.106120236
Bahia;Centro Sul Baiano;2004;7267448.97;0.124609034
Bahia;Centro Sul Baiano;2005;8359218.4;0.150227327
Bahia;Centro Sul Baiano;2006;9435990.49;0.128812532
Bahia;Centro Sul Baiano;2007;10427087.52;0.105033704
Bahia;Centro Sul Baiano;2008;11586714.83;0.111212964
Bahia;Centro Sul Baiano;2009;13294875.57;0.147424077
Bahia;Centro Sul Baiano;2010;15415117.17;0.159478108
Bahia;Centro Sul Baiano;2011;17329577.94;0.124193722
Bahia;Centro Sul Baiano;2012;18844361.43;0.087410293
Bahia;Centro Sul Baiano;2013;21403667.17;0.135812813
Bahia;Centro Sul Baiano;2014;24184192.85;0.129908845
Bahia;Centro Sul Baiano;2015;26311324.58;0.087955457
Bahia;Centro Sul Baiano;2016;28281857.66;0.074892964
Bahia;Centro Sul Baiano;2017;29275513.48;0.035134037
Bahia;Sul Baiano;2002;7739595.12;0
Bahia;Sul Baiano;2003;8791467.39;0.135907919
Bahia;Sul Baiano;2004;9882673.17;0.124121006
Bahia;Sul Baiano;2005;10812951.03;0.094132209
Bahia;Sul Baiano;2006;12052433.01;0.11462939
Bahia;Sul Baiano;2007;13985693.55;0.160404172
Bahia;Sul Baiano;2008;15911459.64;0.13769543
Bahia;Sul Baiano;2009;16890974.89;0.061560364
Bahia;Sul Baiano;2010;20079159.2;0.188750758
Bahia;Sul Baiano;2011;21713542.49;0.081396998
Bahia;Sul Baiano;2012;24790915.07;0.141725957
Bahia;Sul Baiano;2013;27606910.54;0.113589816
Bahia;Sul Baiano;2014;28579281.5;0.035222013
Bahia;Sul Baiano;2015;30937906.98;0.082529208
Bahia;Sul Baiano;2016;31518752.46;0.018774556
Bahia;Sul Baiano;2017;31692143.25;0.005501195
Minas Gerais;Noroeste de Minas;2002;1946581.87;0
Minas Gerais;Noroeste de Minas;2003;2458158.21;0.262807513
Minas Gerais;Noroeste de Minas;2004;2816065.04;0.145599591
Minas Gerais;Noroeste de Minas;2005;3122131.03;0.108685696
Minas Gerais;Noroeste de Minas;2006;3068414.31;-0.017205146
Minas Gerais;Noroeste de Minas;2007;3546352.79;0.155760739
Minas Gerais;Noroeste de Minas;2008;4317592.85;0.21747415
Minas Gerais;Noroeste de Minas;2009;4588977.67;0.062855584
Minas Gerais;Noroeste de Minas;2010;5700623.48;0.242242584
Minas Gerais;Noroeste de Minas;2011;7306713.75;0.281739405
Minas Gerais;Noroeste de Minas;2012;8481246.47;0.160747055
Minas Gerais;Noroeste de Minas;2013;9286909.85;0.094993511
Minas Gerais;Noroeste de Minas;2014;9497898.68;0.022718949
Minas Gerais;Noroeste de Minas;2015;9907193.39;0.043093186
Minas Gerais;Noroeste de Minas;2016;11748167.19;0.18582193
Minas Gerais;Noroeste de Minas;2017;11780836.17;0.002780772
Minas Gerais;Norte de Minas;2002;4925639.92;0
Minas Gerais;Norte de Minas;2003;5702454.18;0.157708292
Minas Gerais;Norte de Minas;2004;6663008.24;0.168445731
Minas Gerais;Norte de Minas;2005;7641482.19;0.146851679
Minas Gerais;Norte de Minas;2006;8433857.18;0.103693887
Minas Gerais;Norte de Minas;2007;9685512.69;0.148408431
Minas Gerais;Norte de Minas;2008;10963946.38;0.131994426
Minas Gerais;Norte de Minas;2009;11455165.57;0.044803137
Minas Gerais;Norte de Minas;2010;13261610.16;0.157696943
Minas Gerais;Norte de Minas;2011;15205872.94;0.14660835
Minas Gerais;Norte de Minas;2012;18948238.97;0.246113199
Minas Gerais;Norte de Minas;2013;19128049.0;0.009489538
Minas Gerais;Norte de Minas;2014;20861547.38;0.09062599
Minas Gerais;Norte de Minas;2015;21276028.43;0.019868183
Minas Gerais;Norte de Minas;2016;23687031.8;0.11332018
Minas Gerais;Norte de Minas;2017;24397466.18;0.029992546
Minas Gerais;Jequitinhonha;2002;1494961.81;0
Minas Gerais;Jequitinhonha;2003;1815413.56;0.214354472
Minas Gerais;Jequitinhonha;2004;1913440.11;0.053996815
Minas Gerais;Jequitinhonha;2005;2153660.45;0.125543694
Minas Gerais;Jequitinhonha;2006;2373117.51;0.101899564
Minas Gerais;Jequitinhonha;2007;2714893.28;0.144019741
Minas Gerais;Jequitinhonha;2008;3079269.4;0.134213791
Minas Gerais;Jequitinhonha;2009;3314082.3;0.076256043
Minas Gerais;Jequitinhonha;2010;3868211.16;0.167204315
Minas Gerais;Jequitinhonha;2011;4388750.38;0.13456846
Minas Gerais;Jequitinhonha;2012;4928430.17;0.122968896
Minas Gerais;Jequitinhonha;2013;5564605.46;0.129082744
Minas Gerais;Jequitinhonha;2014;6482145.05;0.164888526
Minas Gerais;Jequitinhonha;2015;6962604.67;0.074120467
Minas Gerais;Jequitinhonha;2016;6923692.45;-0.005588745
Minas Gerais;Jequitinhonha;2017;7396707.77;0.068318361
Minas Gerais;Vale do Mucuri;2002;1139635.89;0
Minas Gerais;Vale do Mucuri;2003;1276063.37;0.119711463
Minas Gerais;Vale do Mucuri;2004;1422369.54;0.114654314
Minas Gerais;Vale do Mucuri;2005;1624241.39;0.141926443
Minas Gerais;Vale do Mucuri;2006;1833680.14;0.128945581
Minas Gerais;Vale do Mucuri;2007;2051080.29;0.118559472
Minas Gerais;Vale do Mucuri;2008;2420585.66;0.180151587
Minas Gerais;Vale do Mucuri;2009;2673440.39;0.104460145
Minas Gerais;Vale do Mucuri;2010;3172354.43;0.186618726
Minas Gerais;Vale do Mucuri;2011;3400341.15;0.071866724
Minas Gerais;Vale do Mucuri;2012;3686885.02;0.084269153
Minas Gerais;Vale do Mucuri;2013;4108173.38;0.114266748
Minas Gerais;Vale do Mucuri;2014;4518088.19;0.099780309
Minas Gerais;Vale do Mucuri;2015;4829082.09;0.068833074
Minas Gerais;Vale do Mucuri;2016;5048017.97;0.045336956
Minas Gerais;Vale do Mucuri;2017;5039920.3;-0.001604129
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2002;17947436.33;0
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2003;21862672.89;0.218150185
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2004;25800031.28;0.180095014
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2005;27278699.94;0.057312669
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2006;30853192.67;0.131036037
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2007;34219926.57;0.109121086
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2008;40446403.04;0.1819547
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2009;43030611.39;0.063892167
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2010;51462247.61;0.195945071
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2011;57955756.49;0.126180048
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2012;65694547.36;0.133529287
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2013;71658691.78;0.090785988
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2014;78247417.2;0.091945935
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2015;83002153.69;0.060765411
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2016;91388875.1;0.101042214
Minas Gerais;Triângulo Mineiro/Alto Paranaíba;2017;94203821.51;0.03080185
Minas Gerais;Central Mineira;2002;2105118.94;0
Minas Gerais;Central Mineira;2003;2469695.69;0.17318582
Minas Gerais;Central Mineira;2004;3067255.36;0.241956802
Minas Gerais;Central Mineira;2005;3345778.88;0.090805455
Minas Gerais;Central Mineira;2006;4007360.86;0.197736313
Minas Gerais;Central Mineira;2007;4372741.28;0.091177319
Minas Gerais;Central Mineira;2008;4457020.65;0.019273807
Minas Gerais;Central Mineira;2009;4731768.84;0.061643912
Minas Gerais;Central Mineira;2010;5426710.02;0.146867103
Minas Gerais;Central Mineira;2011;6000118.55;0.105664118
Minas Gerais;Central Mineira;2012;6693733.24;0.115600164
Minas Gerais;Central Mineira;2013;7718889.07;0.153151581
Minas Gerais;Central Mineira;2014;8243774.05;0.068000068
Minas Gerais;Central Mineira;2015;9027410.59;0.095057984
Minas Gerais;Central Mineira;2016;9538466.11;0.056611529
Minas Gerais;Central Mineira;2017;10247989.01;0.07438543
Minas Gerais;Metropolitana de Belo Horizonte;2002;52374015.29;0
Minas Gerais;Metropolitana de Belo Horizonte;2003;60795283.59;0.160790962
Minas Gerais;Metropolitana de Belo Horizonte;2004;71802492.26;0.181053661
Minas Gerais;Metropolitana de Belo Horizonte;2005;80335005.86;0.118833112
Minas Gerais;Metropolitana de Belo Horizonte;2006;90914532.86;0.131692615
Minas Gerais;Metropolitana de Belo Horizonte;2007;105126590.4;0.156323275
Minas Gerais;Metropolitana de Belo Horizonte;2008;124733450.5;0.186507144
Minas Gerais;Metropolitana de Belo Horizonte;2009;127738997.9;0.024095761
Minas Gerais;Metropolitana de Belo Horizonte;2010;160497850.2;0.256451458
Minas Gerais;Metropolitana de Belo Horizonte;2011;182774152.2;0.138795018
Minas Gerais;Metropolitana de Belo Horizonte;2012;199649078.9;0.092326658
Minas Gerais;Metropolitana de Belo Horizonte;2013;222833072.3;0.116123718
Minas Gerais;Metropolitana de Belo Horizonte;2014;228301469.7;0.024540331
Minas Gerais;Metropolitana de Belo Horizonte;2015;216830135.5;-0.050246432
Minas Gerais;Metropolitana de Belo Horizonte;2016;217498198.4;0.003081043
Minas Gerais;Metropolitana de Belo Horizonte;2017;231185085.5;0.062928738
Minas Gerais;Vale do Rio Doce;2002;9204001.35;0
Minas Gerais;Vale do Rio Doce;2003;10563566.54;0.14771458
Minas Gerais;Vale do Rio Doce;2004;13497805.95;0.277769766
Minas Gerais;Vale do Rio Doce;2005;14088277.05;0.04374571
Minas Gerais;Vale do Rio Doce;2006;15696762.04;0.114171874
Minas Gerais;Vale do Rio Doce;2007;17955665.29;0.143908868
Minas Gerais;Vale do Rio Doce;2008;19583084.91;0.09063544
Minas Gerais;Vale do Rio Doce;2009;18483190.55;-0.056165531
Minas Gerais;Vale do Rio Doce;2010;21285723.41;0.151626033
Minas Gerais;Vale do Rio Doce;2011;23124454.07;0.086383283
Minas Gerais;Vale do Rio Doce;2012;25027755.85;0.082306885
Minas Gerais;Vale do Rio Doce;2013;27916132.86;0.115406952
Minas Gerais;Vale do Rio Doce;2014;29155982.2;0.044413363
Minas Gerais;Vale do Rio Doce;2015;29885562.97;0.025023365
Minas Gerais;Vale do Rio Doce;2016;30857242.29;0.032513335
Minas Gerais;Vale do Rio Doce;2017;33516539.32;0.086180645
Minas Gerais;Oeste de Minas;2002;4765784.7;0
Minas Gerais;Oeste de Minas;2003;5572860.01;0.169347833
Minas Gerais;Oeste de Minas;2004;6909127.02;0.239781191
Minas Gerais;Oeste de Minas;2005;7587634.79;0.098204559
Minas Gerais;Oeste de Minas;2006;8605717.08;0.134176501
Minas Gerais;Oeste de Minas;2007;9428065.6;0.095558396
Minas Gerais;Oeste de Minas;2008;10882886.7;0.154307486
Minas Gerais;Oeste de Minas;2009;10947750.26;0.005960143
Minas Gerais;Oeste de Minas;2010;13165917.97;0.202614022
Minas Gerais;Oeste de Minas;2011;15859980.03;0.204623944
Minas Gerais;Oeste de Minas;2012;17510506.41;0.104068629
Minas Gerais;Oeste de Minas;2013;19551718.19;0.116570688
Minas Gerais;Oeste de Minas;2014;21254186.38;0.087075119
Minas Gerais;Oeste de Minas;2015;21819462.81;0.026596004
Minas Gerais;Oeste de Minas;2016;23691487.9;0.085796113
Minas Gerais;Oeste de Minas;2017;25484912.11;0.075699096
Minas Gerais;Sul/Sudoeste de Minas;2002;15050055.15;0
Minas Gerais;Sul/Sudoeste de Minas;2003;16713172.04;0.110505701
Minas Gerais;Sul/Sudoeste de Minas;2004;20446029.62;0.223348241
Minas Gerais;Sul/Sudoeste de Minas;2005;22115738.4;0.081664206
Minas Gerais;Sul/Sudoeste de Minas;2006;25466893.79;0.151528081
Minas Gerais;Sul/Sudoeste de Minas;2007;27369926.11;0.074725734
Minas Gerais;Sul/Sudoeste de Minas;2008;30726903.06;0.122652028
Minas Gerais;Sul/Sudoeste de Minas;2009;31987770.65;0.041034646
Minas Gerais;Sul/Sudoeste de Minas;2010;39023958.8;0.219964943
Minas Gerais;Sul/Sudoeste de Minas;2011;45597529.3;0.168449606
Minas Gerais;Sul/Sudoeste de Minas;2012;49680655.69;0.089547097
Minas Gerais;Sul/Sudoeste de Minas;2013;53943034.47;0.085795542
Minas Gerais;Sul/Sudoeste de Minas;2014;60476313.97;0.121114423
Minas Gerais;Sul/Sudoeste de Minas;2015;63741049.47;0.053983705
Minas Gerais;Sul/Sudoeste de Minas;2016;69170560.33;0.085180757
Minas Gerais;Sul/Sudoeste de Minas;2017;74197546.85;0.072675232
Minas Gerais;Campo das Vertentes;2002;2770095.06;0
Minas Gerais;Campo das Vertentes;2003;3209351.23;0.158570793
Minas Gerais;Campo das Vertentes;2004;3795833.73;0.182741762
Minas Gerais;Campo das Vertentes;2005;3984100.62;0.049598297
Minas Gerais;Campo das Vertentes;2006;4335591.94;0.088223505
Minas Gerais;Campo das Vertentes;2007;4764047.9;0.098822944
Minas Gerais;Campo das Vertentes;2008;5440477.46;0.141986305
Minas Gerais;Campo das Vertentes;2009;5701351.32;0.047950545
Minas Gerais;Campo das Vertentes;2010;6831877.3;0.198290882
Minas Gerais;Campo das Vertentes;2011;7772436.13;0.137672091
Minas Gerais;Campo das Vertentes;2012;8501599.65;0.093814025
Minas Gerais;Campo das Vertentes;2013;9621560.58;0.131735318
Minas Gerais;Campo das Vertentes;2014;10011861.99;0.040565292
Minas Gerais;Campo das Vertentes;2015;10314331.48;0.030211113
Minas Gerais;Campo das Vertentes;2016;11407435.93;0.105979186
Minas Gerais;Campo das Vertentes;2017;11858454.29;0.039537225
Minas Gerais;Zona da Mata;2002;10347740.11;0
Minas Gerais;Zona da Mata;2003;11750402.55;0.135552539
Minas Gerais;Zona da Mata;2004;13737475.68;0.169106813
Minas Gerais;Zona da Mata;2005;15087684.99;0.098286566
Minas Gerais;Zona da Mata;2006;17070426.81;0.131414582
Minas Gerais;Zona da Mata;2007;19120436.45;0.120091294
Minas Gerais;Zona da Mata;2008;21555998.74;0.127380057
Minas Gerais;Zona da Mata;2009;22790741.23;0.05728069
Minas Gerais;Zona da Mata;2010;27426333.2;0.203398034
Minas Gerais;Zona da Mata;2011;30738582.08;0.120768929
Minas Gerais;Zona da Mata;2012;33480152.18;0.089189869
Minas Gerais;Zona da Mata;2013;36674066.11;0.095397235
Minas Gerais;Zona da Mata;2014;39583299.32;0.079326716
Minas Gerais;Zona da Mata;2015;41736198.08;0.054389068
Minas Gerais;Zona da Mata;2016;43851292.94;0.050677708
Minas Gerais;Zona da Mata;2017;46889771.56;0.069290514
Espírito Santo;Noroeste Espírito-santense;2002;1731278.9;0
Espírito Santo;Noroeste Espírito-santense;2003;1990146.62;0.149523985
Espírito Santo;Noroeste Espírito-santense;2004;2343577.09;0.177590167
Espírito Santo;Noroeste Espírito-santense;2005;2825210.99;0.205512292
Espírito Santo;Noroeste Espírito-santense;2006;3325791.18;0.177183294
Espírito Santo;Noroeste Espírito-santense;2007;3588537.89;0.079002768
Espírito Santo;Noroeste Espírito-santense;2008;3938186.51;0.097434841
Espírito Santo;Noroeste Espírito-santense;2009;4295826.25;0.090813307
Espírito Santo;Noroeste Espírito-santense;2010;5057570.19;0.177321869
Espírito Santo;Noroeste Espírito-santense;2011;5950035.98;0.176461375
Espírito Santo;Noroeste Espírito-santense;2012;6847428.94;0.150821434
Espírito Santo;Noroeste Espírito-santense;2013;6914206.17;0.009752161
Espírito Santo;Noroeste Espírito-santense;2014;8020147.7;0.159952061
Espírito Santo;Noroeste Espírito-santense;2015;8484884.75;0.057946196
Espírito Santo;Noroeste Espírito-santense;2016;8622469.65;0.016215294
Espírito Santo;Noroeste Espírito-santense;2017;8693471.12;0.00823447
Espírito Santo;Litoral Norte Espírito-santense;2002;3947292.57;0
Espírito Santo;Litoral Norte Espírito-santense;2003;4839404.57;0.22600605
Espírito Santo;Litoral Norte Espírito-santense;2004;5366745.14;0.108968069
Espírito Santo;Litoral Norte Espírito-santense;2005;6572411.96;0.224655129
Espírito Santo;Litoral Norte Espírito-santense;2006;8625754.43;0.312418406
Espírito Santo;Litoral Norte Espírito-santense;2007;9634766.82;0.116976712
Espírito Santo;Litoral Norte Espírito-santense;2008;11778891.42;0.222540373
Espírito Santo;Litoral Norte Espírito-santense;2009;10122250.67;-0.140644878
Espírito Santo;Litoral Norte Espírito-santense;2010;11774354.23;0.163215041
Espírito Santo;Litoral Norte Espírito-santense;2011;14713381.71;0.249612626
Espírito Santo;Litoral Norte Espírito-santense;2012;15423565.29;0.048267869
Espírito Santo;Litoral Norte Espírito-santense;2013;16025169.26;0.039005506
Espírito Santo;Litoral Norte Espírito-santense;2014;16282453.65;0.016055019
Espírito Santo;Litoral Norte Espírito-santense;2015;16899226.76;0.037879617
Espírito Santo;Litoral Norte Espírito-santense;2016;15859269.33;-0.061538758
Espírito Santo;Litoral Norte Espírito-santense;2017;16878440.96;0.064263467
Espírito Santo;Central Espírito-santense;2002;18771974.04;0
Espírito Santo;Central Espírito-santense;2003;21417890.18;0.140950341
Espírito Santo;Central Espírito-santense;2004;28157605.44;0.314676899
Espírito Santo;Central Espírito-santense;2005;32982320.72;0.171346789
Espírito Santo;Central Espírito-santense;2006;36541557.48;0.107913472
Espírito Santo;Central Espírito-santense;2007;40931410.44;0.120133165
Espírito Santo;Central Espírito-santense;2008;48452527.32;0.183749272
Espírito Santo;Central Espírito-santense;2009;46886806.74;-0.032314529
Espírito Santo;Central Espírito-santense;2010;57316274.11;0.222439277
Espírito Santo;Central Espírito-santense;2011;65344654.29;0.140071564
Espírito Santo;Central Espírito-santense;2012;69369515.75;0.061594349
Espírito Santo;Central Espírito-santense;2013;67241047.82;-0.030683044
Espírito Santo;Central Espírito-santense;2014;74452234.94;0.107243824
Espírito Santo;Central Espírito-santense;2015;72487197.01;-0.02639327
Espírito Santo;Central Espírito-santense;2016;69534325.77;-0.040736452
Espírito Santo;Central Espírito-santense;2017;69570187.64;0.000515743
Espírito Santo;Sul Espírito-santense;2002;2598451.05;0
Espírito Santo;Sul Espírito-santense;2003;3271664.42;0.259082568
Espírito Santo;Sul Espírito-santense;2004;3864710.73;0.181267463
Espírito Santo;Sul Espírito-santense;2005;4640643.94;0.200773943
Espírito Santo;Sul Espírito-santense;2006;4970765.37;0.071136988
Espírito Santo;Sul Espírito-santense;2007;6503679.82;0.308386
Espírito Santo;Sul Espírito-santense;2008;7921552.85;0.218010891
Espírito Santo;Sul Espírito-santense;2009;7910477.08;-0.001398182
Espírito Santo;Sul Espírito-santense;2010;11162086.01;0.411050926
Espírito Santo;Sul Espírito-santense;2011;19968150.21;0.788926388
Espírito Santo;Sul Espírito-santense;2012;25210070.57;0.262514069
Espírito Santo;Sul Espírito-santense;2013;27093923.7;0.074726214
Espírito Santo;Sul Espírito-santense;2014;30028944.85;0.108327652
Espírito Santo;Sul Espírito-santense;2015;22494671.4;-0.250900373
Espírito Santo;Sul Espírito-santense;2016;15248358.34;-0.322134648
Espírito Santo;Sul Espírito-santense;2017;18209762.85;0.194211366
Rio de Janeiro;Noroeste Fluminense;2002;1773712.31;0
Rio de Janeiro;Noroeste Fluminense;2003;1977204.38;0.114726649
Rio de Janeiro;Noroeste Fluminense;2004;2176413.1;0.10075272
Rio de Janeiro;Noroeste Fluminense;2005;2621261.97;0.20439542
Rio de Janeiro;Noroeste Fluminense;2006;2799294.69;0.067918706
Rio de Janeiro;Noroeste Fluminense;2007;2752676.53;-0.016653538
Rio de Janeiro;Noroeste Fluminense;2008;3507803.72;0.27432471
Rio de Janeiro;Noroeste Fluminense;2009;3645249.77;0.039182936
Rio de Janeiro;Noroeste Fluminense;2010;3934116.7;0.079244756
Rio de Janeiro;Noroeste Fluminense;2011;4474693.21;0.13740734
Rio de Janeiro;Noroeste Fluminense;2012;5052091.67;0.129036435
Rio de Janeiro;Noroeste Fluminense;2013;5602086.59;0.108864794
Rio de Janeiro;Noroeste Fluminense;2014;6785228.83;0.211196707
Rio de Janeiro;Noroeste Fluminense;2015;6779928.03;-0.000781226
Rio de Janeiro;Noroeste Fluminense;2016;7155270.35;0.055360812
Rio de Janeiro;Noroeste Fluminense;2017;7348794.63;0.027046397
Rio de Janeiro;Norte Fluminense;2002;20128394.43;0
Rio de Janeiro;Norte Fluminense;2003;24256758.45;0.205101506
Rio de Janeiro;Norte Fluminense;2004;28437133.52;0.17233857
Rio de Janeiro;Norte Fluminense;2005;39311199.25;0.382389657
Rio de Janeiro;Norte Fluminense;2006;49237702.09;0.252510812
Rio de Janeiro;Norte Fluminense;2007;47814386.07;-0.028907036
Rio de Janeiro;Norte Fluminense;2008;70579200.11;0.476108048
Rio de Janeiro;Norte Fluminense;2009;52019452.97;-0.26296341
Rio de Janeiro;Norte Fluminense;2010;63956725.11;0.229477079
Rio de Janeiro;Norte Fluminense;2011;81431966.25;0.273235396
Rio de Janeiro;Norte Fluminense;2012;92162702.14;0.131775473
Rio de Janeiro;Norte Fluminense;2013;92870558.97;0.007680513
Rio de Janeiro;Norte Fluminense;2014;95977870.51;0.033458521
Rio de Janeiro;Norte Fluminense;2015;66329585.09;-0.308907514
Rio de Janeiro;Norte Fluminense;2016;42383656.56;-0.361014297
Rio de Janeiro;Norte Fluminense;2017;45210665.69;0.066700454
Rio de Janeiro;Centro Fluminense;2002;3584169.76;0
Rio de Janeiro;Centro Fluminense;2003;3932169.02;0.097093409
Rio de Janeiro;Centro Fluminense;2004;4322159.67;0.099179524
Rio de Janeiro;Centro Fluminense;2005;4345480.49;0.005395641
Rio de Janeiro;Centro Fluminense;2006;4912203.67;0.13041669
Rio de Janeiro;Centro Fluminense;2007;5376695.69;0.094558787
Rio de Janeiro;Centro Fluminense;2008;6492673.37;0.207558275
Rio de Janeiro;Centro Fluminense;2009;7477644.19;0.15170497
Rio de Janeiro;Centro Fluminense;2010;8641599.47;0.155658019
Rio de Janeiro;Centro Fluminense;2011;9064383.49;0.048924279
Rio de Janeiro;Centro Fluminense;2012;10459931.31;0.153959486
Rio de Janeiro;Centro Fluminense;2013;11591480.96;0.108179453
Rio de Janeiro;Centro Fluminense;2014;12873744.86;0.110621232
Rio de Janeiro;Centro Fluminense;2015;13903323.07;0.079975036
Rio de Janeiro;Centro Fluminense;2016;14492869.32;0.042403262
Rio de Janeiro;Centro Fluminense;2017;14535316.55;0.002928835
Rio de Janeiro;Baixadas;2002;9496914.39;0
Rio de Janeiro;Baixadas;2003;10853111.2;0.142803942
Rio de Janeiro;Baixadas;2004;12887295.2;0.187428652
Rio de Janeiro;Baixadas;2005;20929338.82;0.62402882
Rio de Janeiro;Baixadas;2006;25827467.57;0.2340317
Rio de Janeiro;Baixadas;2007;23428685.39;-0.092877173
Rio de Janeiro;Baixadas;2008;28875698.11;0.232493314
Rio de Janeiro;Baixadas;2009;22345567.0;-0.226146259
Rio de Janeiro;Baixadas;2010;26814899.52;0.200009806
Rio de Janeiro;Baixadas;2011;35746058.99;0.33306705
Rio de Janeiro;Baixadas;2012;45759714.79;0.280133141
Rio de Janeiro;Baixadas;2013;46291119.75;0.011612943
Rio de Janeiro;Baixadas;2014;46724634.52;0.009364966
Rio de Janeiro;Baixadas;2015;31465940.25;-0.32656637
Rio de Janeiro;Baixadas;2016;22903892.48;-0.272105257
Rio de Janeiro;Baixadas;2017;25675104.78;0.120993071
Rio de Janeiro;Sul Fluminense;2002;13411293.76;0
Rio de Janeiro;Sul Fluminense;2003;15299732.13;0.14080956
Rio de Janeiro;Sul Fluminense;2004;20242364.64;0.323053532
Rio de Janeiro;Sul Fluminense;2005;19166178.13;-0.053165059
Rio de Janeiro;Sul Fluminense;2006;20386951.25;0.063694134
Rio de Janeiro;Sul Fluminense;2007;23640730.95;0.159601093
Rio de Janeiro;Sul Fluminense;2008;30209453.68;0.27785616
Rio de Janeiro;Sul Fluminense;2009;29722137.37;-0.016131252
Rio de Janeiro;Sul Fluminense;2010;37220654.25;0.252287269
Rio de Janeiro;Sul Fluminense;2011;38826097.82;0.043133137
Rio de Janeiro;Sul Fluminense;2012;42336751.17;0.090419938
Rio de Janeiro;Sul Fluminense;2013;46839632.23;0.106358682
Rio de Janeiro;Sul Fluminense;2014;47578960.93;0.015784255
Rio de Janeiro;Sul Fluminense;2015;44835330.32;-0.057664786
Rio de Janeiro;Sul Fluminense;2016;45465519.02;0.014055627
Rio de Janeiro;Sul Fluminense;2017;50164358.97;0.103349528
Rio de Janeiro;Metropolitana do Rio de Janeiro;2002;135916430.6;0
Rio de Janeiro;Metropolitana do Rio de Janeiro;2003;146321813.4;0.076557211
Rio de Janeiro;Metropolitana do Rio de Janeiro;2004;173141372.1;0.183291596
Rio de Janeiro;Metropolitana do Rio de Janeiro;2005;183456602.3;0.059576923
Rio de Janeiro;Metropolitana do Rio de Janeiro;2006;196574563.7;0.071504439
